area,category_id,id,image_id,bbox_x,bbox_y,bbox_w,bbox_h
55388,16547,41,11,643,225,244,227
40582,22346,881,232,129,233,206,197
39004,22346,882,234,115,221,199,196
44730,22346,883,233,656,837,213,210
89760,27732,885,234,79,731,330,272
78372,27732,884,233,563,269,311,252
50561,29666,878,232,675,188,233,217
47722,29666,879,234,647,184,223,214
52670,29666,880,233,80,853,230,229
55878,3482,875,232,596,799,278,201
54450,3482,876,233,130,300,275,198
37245,3350,5133,1348,361,879,191,195
34221,3350,5134,1349,385,163,183,187
41616,31862,5139,1348,186,265,204,204
44091,31862,5140,1349,551,769,207,213
35340,22073,5138,1350,106,813,186,190
35705,22073,5137,1349,64,725,185,193
80634,27732,2696,709,565,262,302,267
89880,27732,2695,710,87,728,321,280
87532,27732,2694,711,122,767,316,277
47508,28762,2688,709,601,823,222,214
42400,28762,2689,711,178,246,212,200
54200,3482,2685,709,122,306,271,200
58236,3482,2686,710,579,759,276,211
57330,3482,2687,711,609,791,273,210
60258,16261,2693,709,151,803,249,242
56840,16261,2691,711,590,226,245,232
114904,29344,4912,1288,111,283,271,424
119436,29344,4913,1289,622,568,269,444
120560,29344,4911,1290,591,535,274,440
27170,1899,4914,1288,685,808,130,209
26462,1899,4915,1289,181,265,131,202
25728,1899,4916,1290,162,256,128,201
87009,18109,4905,1288,613,249,299,291
89658,18109,4906,1289,78,762,306,293
58563,16547,4909,1288,183,885,241,243
54264,16547,4908,1289,566,142,238,228
52875,16547,4910,1290,537,141,235,225
101632,22361,1762,466,91,101,256,397
104295,22361,1763,467,597,742,255,409
156156,23222,1769,468,112,110,308,507
158884,23222,1768,466,522,616,314,506
150975,23222,1770,467,112,89,305,495
110025,2482,1772,466,107,650,225,489
104901,2482,1771,467,599,82,219,479
70221,25437,1766,468,154,872,263,267
61488,25437,1767,466,527,160,244,252
65792,25437,1765,467,153,860,257,256
213426,31884,4189,1099,511,628,426,501
33582,27776,4184,1099,638,297,174,193
34427,27776,4182,1101,177,810,173,199
36695,27776,4183,1100,145,774,179,205
48705,36636,4186,1099,130,827,191,255
46563,36636,4187,1101,665,180,187,249
44469,36636,4185,1100,635,178,183,243
57420,3482,4179,1099,176,275,261,220
57640,3482,4181,1101,566,814,262,220
59625,3482,4180,1100,538,779,265,225
36874,27776,1964,521,145,774,179,206
33792,27776,1963,520,638,297,176,192
47508,29666,1972,522,631,164,222,214
41184,28762,1967,521,146,155,208,198
43248,28762,1966,522,164,159,212,204
48805,28762,1968,520,611,906,227,215
60609,3482,1970,521,536,778,267,227
57640,3482,1971,520,175,275,262,220
33968,27776,4564,1199,638,295,176,193
37286,27776,4565,1200,144,777,181,206
52425,20237,4570,1199,152,851,233,225
48805,20237,4569,1198,604,197,227,215
47925,20237,4571,1200,574,191,225,213
48168,28762,4568,1199,649,849,223,216
42009,28762,4566,1200,113,207,209,201
57597,3482,4573,1198,568,816,263,219
60609,3482,4574,1200,539,780,267,227
80864,27732,3872,1018,557,256,304,266
85800,27732,3870,1019,130,775,312,275
89920,27732,3871,1020,93,733,320,281
141501,30307,3874,1018,446,747,467,303
48741,29666,3867,1019,666,183,231,211
47286,29666,3868,1020,638,178,222,213
55348,3482,3864,1018,120,305,274,202
57475,3482,3865,1019,609,792,275,209
58236,3482,3866,1020,579,758,276,211
43890,29870,4089,1076,166,279,209,210
46575,29870,4091,1075,602,772,207,225
46225,3543,4086,1076,670,898,215,215
41205,3543,4088,1077,119,167,205,201
40795,3543,4087,1075,102,162,205,199
42016,4542,4085,1077,641,142,208,202
143553,16550,4092,1076,537,193,327,439
154224,16550,4094,1077,126,642,336,459
157042,16550,4093,1075,93,593,337,466
27876,1899,4118,1082,188,274,202,138
31098,1899,4117,1083,580,866,213,146
28980,1899,4116,1081,609,899,210,138
31320,21025,4108,1082,683,274,180,174
32940,21025,4109,1083,90,832,183,180
32040,21025,4107,1081,125,865,180,178
62094,44198,4110,1082,647,861,262,237
56224,44198,4111,1083,78,177,251,224
58534,44198,4112,1081,91,187,259,226
157716,16550,4114,1082,49,719,468,337
143464,16550,4113,1083,455,188,454,316
154176,6191,4859,1273,545,592,292,528
167141,6191,4858,1275,101,84,299,559
155170,6191,4857,1274,103,79,295,526
96669,2482,4856,1275,598,88,207,467
121524,13394,4861,1273,109,43,246,494
120927,13394,4862,1275,602,709,233,519
119476,13394,4860,1274,591,711,238,502
69948,25437,4853,1275,125,824,261,268
66045,25437,4852,1274,123,809,255,259
80665,6562,5622,1481,155,666,221,365
78840,6562,5623,1482,187,707,219,360
40397,3543,5624,1481,126,184,203,199
43044,3543,5626,1482,142,188,211,204
49275,10220,5632,1481,597,793,225,219
48178,10220,5630,1482,624,828,221,218
46216,10220,5631,1480,160,262,218,212
51520,16547,5628,1481,548,189,230,224
54731,16547,5629,1482,573,195,239,229
56880,16547,5627,1480,173,834,240,237
109135,35205,58,16,513,249,299,365
111900,35205,60,18,164,682,300,373
33670,3350,63,18,338,226,185,182
35520,3350,62,17,297,165,185,192
77430,41767,64,16,117,288,267,290
82384,41767,66,18,603,733,271,304
35530,3350,385,103,426,824,187,190
34040,3350,387,105,365,264,184,185
40680,21324,382,103,152,237,180,226
40533,21324,384,105,654,845,177,229
40480,21324,383,104,617,759,176,230
85888,18356,388,103,575,219,244,352
89520,18356,390,105,154,703,240,373
92256,18356,389,104,109,607,248,372
146754,12777,5516,1451,543,616,279,526
151380,12777,5518,1450,116,68,290,522
111644,2482,5511,1451,107,678,226,494
104218,2482,5512,1450,603,45,214,487
97968,2482,5510,1452,597,83,208,471
120540,13394,5508,1451,109,44,245,492
118500,13394,5507,1450,591,712,237,500
62744,25437,5513,1451,553,203,248,253
69948,25437,5514,1452,126,824,261,268
167442,22626,4024,1061,59,84,354,473
171114,22626,4023,1060,527,642,361,474
170924,22626,4025,1062,67,99,346,494
99470,2482,4034,1061,607,42,203,490
109340,2482,4033,1060,110,677,220,497
93969,2482,4032,1062,606,77,197,477
116584,13394,4031,1061,591,713,236,494
123318,13394,4030,1062,600,707,234,527
65535,25437,4026,1061,122,809,255,257
62484,25437,4027,1060,556,205,246,254
69680,25437,4028,1062,124,823,260,268
120258,27925,4845,1270,143,142,262,459
122488,27925,4847,1272,601,670,251,488
126420,27925,4846,1271,570,629,258,490
28063,1899,4843,1270,630,894,211,133
25781,1899,4842,1272,157,250,203,127
25400,1899,4844,1271,142,241,200,127
86856,18109,4850,1270,637,273,308,282
92678,18109,4848,1271,14,692,311,298
54264,16547,4841,1272,630,175,238,228
52891,16547,4840,1271,601,170,233,227
28560,1899,5365,1409,609,901,210,136
30459,1899,5364,1410,581,867,213,143
27876,1899,5363,1408,188,273,202,138
42000,33207,5359,1409,124,168,210,200
40170,33207,5357,1410,111,161,206,195
45570,33207,5358,1408,658,899,217,210
32218,21025,5355,1409,125,865,181,178
32578,21025,5356,1410,91,832,182,179
54970,16547,5362,1409,671,221,239,230
53124,16547,5360,1410,641,211,233,228
58080,16547,5361,1408,75,807,242,240
93220,32309,2833,746,599,636,236,395
94000,32309,2834,747,637,733,235,400
37050,3350,2835,745,351,892,190,195
33294,3350,2836,746,397,138,179,186
33855,3350,2837,747,437,193,183,185
54740,16261,2829,745,664,271,238,230
62244,16261,2830,746,18,707,252,247
32578,12419,5169,1359,166,277,182,179
35908,12419,5171,1357,627,814,191,188
77328,6562,5172,1358,196,715,216,358
71868,6562,5173,1359,584,232,212,339
79716,6562,5174,1357,165,673,219,364
40994,3543,5176,1358,114,241,206,199
45368,3543,5175,1359,674,827,214,212
53775,16547,5167,1358,605,177,239,225
53110,16547,5166,1357,577,169,235,226
35811,1899,374,101,643,854,207,173
31324,1899,375,100,134,244,191,164
85800,18109,378,101,611,222,300,286
77121,33008,371,101,86,257,369,209
75000,33008,372,102,551,837,375,200
80180,33008,370,100,521,791,380,211
58776,16547,380,101,128,894,248,237
54026,16547,381,102,613,136,238,227
34965,3350,3001,791,324,200,185,189
36288,3350,3000,790,427,839,189,182
34224,3350,3002,792,363,261,186,184
42966,21324,3007,791,613,730,198,217
39520,21324,3006,790,138,298,190,208
40301,21324,3008,792,654,820,191,211
153608,33879,3004,791,75,597,364,422
140000,33879,3003,790,500,201,350,400
148104,33879,3005,792,119,698,363,408
102544,2482,970,256,67,663,208,493
94472,2482,969,257,667,64,196,482
94598,2482,968,258,657,104,203,466
159134,19551,965,256,496,655,317,502
158574,19551,966,257,128,47,321,494
159543,19551,967,258,131,68,311,513
113505,5885,962,257,598,682,235,483
125240,5885,964,258,605,679,248,505
62499,25437,959,256,543,181,249,251
64516,25437,960,257,136,838,254,254
69948,25437,961,258,137,850,261,268
164838,6191,5039,1322,489,597,331,498
171182,6191,5037,1321,126,132,341,502
103840,4377,5045,1321,600,702,220,472
96942,4377,5044,1323,594,702,214,453
73437,5093,5035,1322,552,189,273,269
80655,5093,5034,1321,108,813,285,283
78399,5093,5036,1323,104,799,281,279
113280,2482,5041,1322,87,680,236,480
101222,2482,5042,1321,608,88,214,473
107226,2482,5040,1323,618,50,222,483
79794,35205,4250,1115,651,140,198,403
82416,35205,4249,1116,680,153,202,408
47488,27652,4246,1115,63,810,224,212
43164,27652,4247,1114,673,256,218,198
46592,27652,4245,1116,94,852,224,208
167931,30307,4239,1114,561,698,397,423
165060,30307,4241,1116,54,142,393,420
49764,3482,4243,1115,559,812,286,174
48650,3482,4242,1114,130,288,278,175
77826,6562,3077,808,194,708,218,357
72504,6562,3076,809,586,237,212,342
42558,29870,3072,810,605,790,173,246
39913,29870,3074,808,634,825,167,239
39904,29870,3073,809,198,240,172,232
40800,3543,3070,810,92,198,204,200
46652,3543,3069,809,676,860,218,214
143975,16550,3068,810,587,39,325,443
157776,16550,3066,808,612,47,346,456
156646,16550,3067,809,41,733,334,469
155400,12777,392,107,543,635,296,525
156849,12777,391,106,105,73,291,539
151902,12777,393,108,111,51,291,522
100980,22361,401,107,100,104,255,396
109225,22361,400,106,598,744,257,425
124974,2482,399,107,79,660,262,477
105800,2482,398,106,599,121,230,460
119225,2482,397,108,599,84,251,475
61250,25437,396,107,537,177,245,250
69680,25437,395,106,146,856,260,268
64516,25437,394,108,145,844,254,254
40356,19860,3515,927,90,827,228,177
36573,19860,3514,926,128,865,219,167
35530,16231,3511,926,646,177,190,187
59052,3482,3509,927,573,838,259,228
54366,3482,3507,925,152,220,246,221
59800,3482,3508,926,600,867,260,230
184380,34596,3518,927,62,142,420,439
198009,34596,3517,925,486,626,441,449
184896,34596,3516,926,80,174,428,432
82875,20876,4784,1254,40,753,325,255
78568,20876,4783,1253,595,260,322,244
155067,30307,4780,1254,64,62,381,407
173031,30307,4779,1253,529,760,411,421
47080,29666,4778,1254,597,182,220,214
52896,29666,4777,1253,133,858,232,228
48614,29666,4776,1252,626,184,223,218
54016,3482,4787,1253,145,289,211,256
157052,25366,4660,1222,95,106,316,497
173530,25366,4661,1223,546,627,335,518
47925,27652,4662,1222,63,809,225,213
44421,27652,4664,1223,671,255,221,201
45308,36636,4656,1222,613,205,188,241
48000,36636,4658,1224,643,207,192,250
50764,36636,4657,1223,151,801,196,259
47974,3482,4665,1224,585,844,289,166
48475,3482,4666,1223,131,288,277,175
107575,3742,866,231,77,818,331,325
98240,3742,867,229,535,150,320,307
104632,3742,868,230,75,801,328,319
187128,23222,863,229,497,657,414,452
176757,23222,864,230,47,93,399,443
131660,2482,870,231,598,106,290,454
129048,2482,869,229,51,683,283,456
124215,2482,871,230,617,78,273,455
120780,5885,873,230,598,698,244,495
147870,6191,2819,744,99,164,279,530
103032,4377,2821,744,656,703,216,477
103040,4377,2820,743,641,702,224,460
96356,4377,2822,742,80,99,218,442
114291,2482,2825,744,600,104,249,459
111860,2482,2824,743,617,62,235,476
112306,2482,2823,742,85,677,241,466
69692,25437,2826,744,111,842,262,266
63479,25437,2827,742,570,186,247,257
78621,6562,686,182,187,707,219,359
71269,6562,685,183,593,240,209,341
80300,6562,687,181,155,666,220,365
42622,3543,692,182,142,189,211,202
46872,3543,691,183,641,875,217,216
40800,3543,693,181,126,183,204,200
47960,10220,683,182,623,827,220,218
47073,10220,684,183,158,261,221,213
50172,10220,682,181,596,791,226,222
161202,16550,690,182,563,140,401,402
156024,16550,689,181,539,127,396,394
44178,27652,1754,463,667,255,222,199
47686,27652,1755,464,64,812,226,211
52899,20237,1750,463,133,870,231,229
42218,28762,1757,464,136,184,209,202
42200,28762,1758,465,156,192,211,200
48024,3482,1760,463,131,288,276,174
50750,3482,1761,464,560,811,290,175
47685,3482,1759,465,586,844,289,165
35200,27776,754,199,175,811,176,200
34515,27776,752,200,638,297,177,195
37286,27776,753,201,143,774,181,206
161600,30307,756,199,36,119,404,400
153272,30307,755,201,24,103,391,392
52664,29666,758,200,127,882,232,227
46004,29666,759,201,603,163,217,212
58649,3482,750,200,175,273,263,223
59850,3482,751,201,536,779,266,225
156880,12777,2706,712,101,115,296,530
147525,12777,2708,713,551,597,281,525
77837,5093,2700,714,135,828,277,281
71285,5093,2701,713,525,164,269,265
105408,2482,2704,714,639,65,216,488
107802,2482,2703,712,626,94,226,477
114310,13394,2699,714,633,676,230,497
125145,13394,2697,712,641,676,243,515
114915,13394,2698,713,78,79,235,489
90852,35205,1020,272,658,177,226,402
41370,22346,1024,272,119,195,210,197
38994,22346,1022,271,106,189,201,194
76360,20876,1026,272,116,768,332,230
80253,20876,1027,271,85,725,333,241
77315,20876,1025,273,543,293,329,235
57452,3482,1017,272,650,750,212,271
57392,3482,1016,271,625,718,211,272
53086,3482,1018,273,143,293,209,254
101475,4377,5487,1446,589,702,225,451
108810,4377,5486,1445,595,705,234,465
97903,4377,5488,1444,135,102,221,443
111547,3742,5490,1445,131,813,337,331
93912,3742,5489,1444,485,151,312,301
149094,23222,5493,1446,119,69,297,502
147828,23222,5492,1445,129,101,291,508
89768,2482,5484,1445,621,77,196,458
80030,27732,4978,1307,558,257,302,265
90240,27732,4977,1306,94,733,320,282
86147,27732,4979,1308,132,776,311,277
196910,25366,4986,1307,472,822,485,406
177773,25366,4988,1306,45,25,457,389
186756,25366,4987,1308,55,33,474,394
53590,29666,4980,1307,89,865,233,230
47294,29666,4981,1306,637,176,221,214
48760,29666,4982,1308,665,180,230,212
54471,3482,4985,1307,121,308,271,201
57408,3482,4984,1306,580,758,276,208
58025,3482,4983,1308,610,790,275,211
117192,27925,6,2,146,143,257,456
25654,1899,1,1,158,251,202,127
27930,1899,2,2,631,893,210,133
25600,1899,3,3,143,242,200,128
49128,24849,12,2,636,274,178,276
53640,24849,11,3,141,701,180,298
162004,16550,9,1,553,75,404,401
172628,16550,7,2,29,762,412,419
154044,16550,8,3,529,63,389,396
105049,25468,2224,586,52,787,349,301
92584,25468,2225,587,577,191,326,284
44450,36636,2230,588,676,174,175,254
41580,28762,2228,586,146,197,210,198
43466,28762,2229,588,163,205,211,206
47945,28762,2227,587,614,857,223,215
53847,3482,2235,586,576,812,279,193
52264,3482,2233,588,601,846,278,188
51110,3482,2234,587,127,271,269,190
35532,3350,3703,977,353,163,189,188
37050,3350,3702,976,394,876,190,195
33852,3350,3704,978,397,223,186,182
36855,22073,3709,977,649,712,189,195
35910,22073,3708,976,108,324,190,189
34224,22073,3710,978,688,806,184,186
130790,33879,3706,977,10,677,451,290
122360,33879,3705,976,477,247,437,280
125086,33879,3707,978,58,775,442,283
31122,12419,1245,333,690,275,182,171
34034,12419,1244,331,117,859,187,182
46440,3543,1242,333,645,920,216,215
39984,3543,1241,332,124,143,204,196
42224,3543,1240,331,141,144,208,203
45792,4542,1251,333,157,892,216,212
41600,4542,1250,331,617,169,208,200
135564,16550,1248,333,123,215,286,474
143080,16550,1246,331,589,577,292,490
34034,3350,906,239,347,195,182,187
34224,3350,907,240,386,254,186,184
34780,3350,905,238,404,834,185,188
97965,18356,903,239,6567,625,311,315
95788,18356,904,240,610,727,308,311
91500,18356,902,238,67,260,305,300
61992,16261,900,239,53,742,252,246
58563,16261,901,240,97,829,243,241
31442,1899,1506,402,152,255,199,158
34944,1899,1505,401,641,857,208,168
42622,33207,1515,402,641,805,211,202
43870,33207,1514,400,612,771,214,205
39770,33207,1513,401,153,297,205,194
81524,33008,1512,402,50,825,356,229
88669,33008,1510,400,11,772,371,239
54970,16547,1508,402,632,127,239,230
52206,16547,1509,400,603,125,231,226
59048,16547,1507,401,111,899,244,242
33306,3350,5186,1362,401,209,182,183
37442,3350,5184,1360,389,892,193,194
51067,29666,5183,1362,666,780,229,223
51975,29666,5181,1360,87,313,231,225
83660,19231,5180,1362,213,749,235,356
79112,19231,5178,1360,523,201,232,241
85580,35205,5586,1469,585,137,220,389
89505,35205,5587,1470,616,140,221,405
99533,35205,5585,1468,139,707,241,413
38600,22346,5583,1469,95,193,200,193
40180,22346,5584,1470,112,200,205,196
44290,22346,5582,1468,676,874,215,206
36900,27776,5577,1469,145,775,180,205
34650,27776,5578,1470,178,813,175,198
34496,27776,5576,1468,639,293,176,196
60382,3482,5581,1469,538,777,266,227
58123,3482,5580,1470,567,813,263,221
58344,3482,5579,1468,172,274,264,221
147108,6191,2444,645,159,58,276,533
148512,6191,2442,644,506,602,273,544
171108,6191,2443,643,143,53,294,582
104329,3742,2438,645,127,834,323,323
111556,3742,2437,643,129,845,334,334
106166,2482,2441,645,664,74,218,487
100738,2482,2439,644,61,655,209,482
107371,2482,2440,643,654,108,227,473
115876,13394,2435,645,636,676,236,491
114192,13394,2434,644,76,83,234,488
128500,13394,2433,643,644,673,250,514
77826,6562,4256,1119,193,709,218,357
79134,6562,4254,1117,162,666,218,363
73059,6562,4255,1118,586,235,213,343
42212,29870,4261,1117,605,791,173,244
39904,29870,4262,1118,197,240,172,232
41612,3543,4259,1119,111,208,206,202
41000,3543,4257,1117,92,198,205,200
46866,3543,4258,1118,676,859,219,214
54480,16547,4253,1119,643,144,240,227
50850,16547,4251,1117,618,143,226,225
36290,3350,3444,907,446,844,190,191
33670,3350,3446,909,347,253,182,185
44520,31862,3448,908,575,746,210,212
42849,31862,3447,907,159,285,207,207
41820,31862,3449,909,614,835,204,205
36290,20237,3441,907,446,844,190,191
49729,20237,3443,909,160,804,223,223
100970,12080,181,47,108,102,230,439
114660,12080,183,48,607,713,245,468
107616,12080,182,46,600,706,236,456
109230,3742,174,48,120,796,331,330
104000,3742,172,46,119,786,325,320
155561,23222,176,47,525,593,313,497
155620,23222,177,48,105,144,310,502
152337,23222,175,46,102,117,309,493
124280,2482,178,47,89,665,260,478
112539,2482,179,48,587,96,233,483
37180,19860,2655,701,127,866,220,169
168075,30307,2660,702,515,696,405,415
148125,30307,2659,700,78,129,375,395
35526,16231,2654,701,646,177,191,186
37442,16231,2652,702,146,900,194,193
33660,16231,2653,700,617,174,187,180
59570,3482,2650,701,601,867,259,230
54340,3482,2651,702,151,220,247,220
92449,25468,848,225,575,193,329,281
106959,25468,850,223,49,786,353,303
46440,29666,839,223,593,171,216,215
51870,3482,844,225,125,272,273,190
53654,3482,842,223,576,811,278,193
188976,34596,845,225,529,664,372,508
174474,34596,846,223,88,56,359,486
182397,34596,847,224,101,79,373,489
94218,32309,5257,1382,540,718,383,246
33660,3350,5260,1382,343,182,180,187
36477,3350,5259,1381,408,842,189,193
33855,3350,5261,1383,382,242,185,183
36646,21324,5263,1382,48,808,251,146
32743,21324,5262,1381,631,277,239,137
35035,21324,5264,1383,91,893,245,143
39788,22346,2009,531,89,232,203,196
41552,22346,2008,529,104,241,212,196
44702,22346,2010,530,679,832,217,206
84480,25468,2004,531,12,813,384,220
82563,25468,2003,530,572,231,377,219
52664,20237,2000,530,139,849,232,227
51986,3482,2005,529,603,845,278,187
82280,25468,1491,395,51,858,374,220
48825,20237,1483,395,618,197,225,217
47722,20237,1485,396,590,190,223,214
52206,20237,1484,394,140,849,231,226
43239,28762,1481,395,173,209,213,203
43000,28762,1482,396,152,199,215,200
48150,28762,1480,394,601,856,225,214
54320,3482,1486,396,575,811,280,194
51680,3482,1488,394,125,271,272,190
47925,27652,4222,1110,62,810,225,213
43581,27652,4221,1108,671,256,219,199
41600,28762,4219,1110,122,217,208,200
48351,28762,4220,1108,635,841,227,213
42420,28762,4218,1109,142,227,210,202
50575,3482,4224,1110,559,810,289,175
48198,3482,4225,1108,131,288,277,174
47520,3482,4226,1109,586,845,288,165
53580,16261,4217,1110,597,178,235,228
60742,16261,4215,1108,115,847,251,242
174632,16687,5404,1422,161,605,263,664
160132,16687,5402,1420,546,64,266,602
33670,3350,5407,1422,381,226,185,182
83790,41767,5410,1422,593,813,294,285
89072,41767,5409,1421,550,718,304,293
80700,41767,5408,1420,94,237,300,269
103684,3742,305,84,122,826,322,322
111222,3742,306,82,122,839,334,333
107730,22361,308,84,599,734,266,405
100751,22361,307,83,83,119,259,389
114362,22361,309,82,610,736,271,422
95256,2482,312,84,639,62,196,486
103950,2482,311,83,90,660,210,495
92933,2482,310,82,629,103,199,467
158746,19551,303,84,117,117,322,493
155184,19551,302,83,506,599,318,488
47264,27652,5371,1412,63,811,224,211
45938,27652,5369,1411,96,853,223,206
153816,30307,5375,1412,53,112,377,408
161664,30307,5377,1411,70,126,384,421
165032,30307,5376,1413,548,707,392,421
44770,36636,5367,1412,614,203,185,242
50432,36636,5368,1413,150,802,197,256
49764,3482,5373,1412,560,811,286,174
47310,3482,5374,1411,587,846,285,166
48372,3482,5372,1413,129,288,278,174
33123,1899,5063,1329,148,241,183,181
33670,1899,5062,1328,167,246,185,182
36100,1899,5061,1327,643,846,190,190
94106,29450,5066,1329,34,803,422,223
88970,29450,5065,1328,75,844,410,217
91273,29450,5064,1327,511,243,413,221
52722,44198,5059,1327,177,234,202,261
51756,16547,5057,1329,556,208,228,227
54253,16547,5056,1328,581,217,239,227
40976,22346,4106,1079,119,220,208,197
44308,22346,4105,1078,667,850,212,209
39597,22346,4104,1080,104,212,201,197
79704,20876,4096,1079,71,800,328,243
79376,20876,4095,1078,592,259,328,242
84150,20876,4097,1080,38,754,330,255
52664,29666,4099,1078,132,859,232,227
46860,29666,4098,1080,598,183,220,213
57664,3482,4103,1079,647,755,212,272
53383,3482,4102,1078,145,290,211,253
75341,20876,3319,875,117,768,329,229
76191,20876,3320,876,544,294,327,233
79860,20876,3318,874,87,725,330,242
211344,31884,3315,875,164,181,444,476
211554,31884,3316,876,403,591,438,483
200600,31884,3317,874,149,154,425,472
37436,16231,3314,876,135,846,196,191
56221,3482,3321,875,651,748,209,269
54016,3482,3323,876,143,292,211,256
55890,3482,3322,874,625,718,207,270
95460,4377,3994,1051,136,105,215,444
104562,4377,3993,1052,600,702,222,471
73437,5093,3996,1051,553,190,273,269
80372,5093,3997,1052,108,812,283,284
176715,23222,3989,1053,74,80,385,459
174750,23222,3988,1052,82,111,375,466
103248,2482,3992,1053,621,51,216,478
110400,2482,3990,1051,89,677,230,480
102546,2482,3991,1052,613,75,211,486
33856,3350,1114,297,377,235,184,184
35898,3350,1113,296,334,171,186,193
36670,16231,1109,295,643,297,193,190
36660,16231,1111,297,129,830,195,188
39004,16231,1110,296,86,738,199,196
108045,20013,1106,295,124,192,343,315
116955,20013,1108,297,514,809,345,339
120400,20013,1107,296,476,720,350,344
31442,1899,2190,579,151,255,199,158
80813,33008,2196,577,519,790,383,211
76336,33008,2195,578,86,257,367,208
25120,19606,2192,577,140,787,160,157
23707,19606,2193,578,663,333,157,151
24648,19606,2191,579,171,821,158,156
149810,16550,2197,577,538,72,355,422
159470,16550,2198,579,564,83,370,431
34410,3350,5081,1335,388,174,185,186
34592,3350,5080,1334,348,119,184,188
49987,36636,5084,1335,628,778,193,259
51342,36636,5083,1334,589,691,199,258
48856,36636,5082,1333,157,283,197,248
116592,20013,5087,1335,47,700,347,336
119009,20013,5086,1334,6,619,349,341
104500,4377,3546,936,654,704,220,475
104193,4377,3548,935,639,703,227,459
96360,4377,3547,934,80,102,220,438
114042,2482,3549,936,600,104,249,458
110675,2482,3550,935,618,62,233,475
112320,2482,3551,934,85,676,240,468
153370,19551,3545,936,116,195,313,490
152830,19551,3544,935,117,164,310,493
154567,19551,3543,934,514,546,311,497
65024,25437,3554,935,110,828,256,254
63468,25437,3553,934,570,186,246,258
40986,22346,4600,1209,100,260,207,198
38592,22346,4601,1208,84,249,201,192
34496,27776,4596,1207,638,292,176,196
36695,27776,4597,1208,146,776,179,205
34776,16231,4603,1209,642,250,189,184
36480,16231,4604,1207,153,829,190,192
33672,16231,4602,1208,615,240,184,183
58080,3482,4606,1209,568,814,264,220
57552,3482,4605,1207,171,277,264,218
59850,3482,4607,1208,540,778,266,225
79680,20876,3898,1024,85,726,332,240
76692,20876,3899,1026,116,768,332,231
78116,20876,3897,1025,542,293,331,236
42218,28762,3888,1024,118,196,209,202
41818,28762,3890,1026,138,205,206,203
57120,3482,3896,1024,625,719,210,272
56430,3482,3895,1026,651,750,209,270
53110,16261,3891,1024,603,188,235,226
60512,16261,3892,1025,110,834,248,244
127633,29344,321,85,589,677,283,451
113025,29344,319,86,118,158,275,411
128894,29344,320,87,612,716,289,446
26000,1899,313,85,161,257,130,200
26200,1899,315,87,181,266,131,200
33840,21770,316,86,619,252,188,180
35904,21770,317,87,183,883,192,187
53799,16547,324,85,570,250,237,227
53562,16547,322,87,600,265,237,226
82654,25468,2955,778,52,857,374,221
82622,25468,2956,779,571,232,379,218
160797,30307,2958,778,84,172,403,399
155220,30307,2959,780,71,153,398,390
167272,30307,2960,779,517,685,412,406
33306,16231,2965,780,605,213,183,182
51799,3482,2961,778,602,845,277,187
54126,3482,2962,780,575,811,279,194
84272,32309,355,94,70,238,368,229
90820,32309,357,96,540,819,380,239
36855,3350,352,94,412,844,189,195
33855,3350,354,96,381,239,183,185
34221,3350,353,95,337,183,183,187
48174,29666,349,94,636,254,222,217
51290,29666,351,96,105,833,230,223
53823,29666,350,95,62,742,231,233
85470,25468,4045,1063,13,813,385,222
83250,25468,4044,1064,51,857,375,222
47508,20237,4042,1063,590,190,222,214
52210,20237,4041,1065,140,849,230,227
53847,3482,4039,1063,576,812,279,193
52360,3482,4040,1064,601,844,280,187
51870,3482,4038,1065,125,272,273,190
184836,34596,4035,1063,47,99,438,422
190986,34596,4036,1064,56,132,458,417
196967,34596,4037,1065,488,687,457,431
33666,3350,1863,492,383,219,186,181
37442,3350,1861,490,402,880,194,193
34038,3350,1862,491,344,157,183,186
48600,13899,1860,492,621,789,216,225
48174,13899,1858,490,144,307,217,222
50830,13899,1859,491,582,700,221,230
59891,38161,1857,492,152,798,221,271
60996,38161,1855,490,597,243,221,276
64680,38161,1856,491,108,703,231,280
44485,22346,5287,1389,673,833,217,205
39195,22346,5286,1388,95,231,201,195
80730,20876,5283,1389,583,175,270,299
88126,20876,5284,1388,106,792,278,317
85995,20876,5285,1387,140,831,273,315
54273,20237,5279,1389,153,863,237,229
48138,20237,5278,1388,570,177,226,213
49248,20237,5277,1387,600,182,228,216
49087,3482,5280,1389,163,279,191,257
54526,3482,5282,1388,619,722,199,274
55622,3482,5281,1387,645,759,203,274
146864,12777,740,198,129,195,274,536
150569,12777,742,197,121,176,289,521
93611,3742,743,196,491,127,311,301
104328,3742,744,197,122,826,322,324
113940,22361,746,198,611,735,270,422
100233,22361,747,196,83,120,259,387
109281,2482,737,196,84,659,219,499
98658,2482,738,197,634,62,203,486
153120,6191,1724,454,499,589,290,528
151840,6191,1723,456,146,123,292,520
154440,6191,1725,455,144,93,297,520
71823,5093,1720,454,563,197,269,267
100256,2482,1718,456,596,58,208,482
106522,2482,1719,455,601,24,221,482
112497,5885,1714,454,128,78,231,487
123464,5885,1716,456,592,681,244,506
114869,5885,1715,455,586,681,233,493
34782,3350,1033,276,369,206,186,187
34390,3350,1032,275,330,150,181,190
36150,21324,1036,276,623,753,150,241
34866,21324,1034,274,209,327,149,234
118989,20013,1030,276,48,731,351,339
