area,iscrowd,bbox,category_id,ignore,segmentation,id,image_id,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,item_seq,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,thick,leng_long,leng_short,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
51428,0,"[84, 816, 299, 172]",24849,0,[],5111,1341,K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,K-024850,정상알약,연회색 배경,앞면,주백색,75,0,200,K-024850,놀텍정 10mg,Noltec Tab. ,http://connectdi.com/design/img/drug/151706776344700001.jpg,일라프라졸,Ilaprazole,장용정제,일양약품(주),Ilyang Pharmaceutical,일양바이오팜(주),Ilyang Bio Pharm,200810688,20081028,[02320]소화성궤양용제,전문의약품,"641702920,A09506451",주황색의 타원형 장용성 필름코팅정제,타원형,4.28,11.4,5.8,Noltec 10,,주황,,,,20090616,장용성필름코팅정,,,,,,,20190912
49728,0,"[116, 853, 296, 168]",24849,0,[],5110,1339,K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,K-024850,정상알약,연회색 배경,앞면,주백색,90,0,200,K-024850,놀텍정 10mg,Noltec Tab. ,http://connectdi.com/design/img/drug/151706776344700001.jpg,일라프라졸,Ilaprazole,장용정제,일양약품(주),Ilyang Pharmaceutical,일양바이오팜(주),Ilyang Bio Pharm,200810688,20081028,[02320]소화성궤양용제,전문의약품,"641702920,A09506451",주황색의 타원형 장용성 필름코팅정제,타원형,4.28,11.4,5.8,Noltec 10,,주황,,,,20090616,장용성필름코팅정,,,,,,,20190912
51300,0,"[535, 200, 228, 225]",16547,0,[],5106,1341,K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,976,1280,K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,75,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,,,,,,,,,
56880,0,"[186, 824, 240, 237]",16547,0,[],5107,1340,K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,976,1280,K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,,,,,,,,,
53345,0,"[563, 207, 235, 227]",16547,0,[],5108,1339,K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,976,1280,K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,K-016548,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016548,가바토파정 100mg,Gabatopa Tab. 100mg,,토피라메이트,Topiramate,"정제, 저작정",동아에스티(주),Dong-A St,,,200500251,20050628,[01130]항전간제,전문의약품,"642500020,A01508461",,,0.0,0.0,0.0,,,,,,,,,,,,,,,
36907,0,"[126, 866, 221, 167]",19860,0,[],3417,901,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,90,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
37620,0,"[638, 278, 220, 171]",19860,0,[],3418,902,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,70,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
40179,0,"[91, 827, 227, 177]",19860,0,[],3419,903,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,75,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
141984,0,"[92, 148, 306, 464]",30307,0,[],3426,901,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,90,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
145008,0,"[607, 636, 304, 477]",30307,0,[],3428,902,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,70,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
131692,0,"[77, 133, 292, 451]",30307,0,[],3427,903,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,K-030308,정상알약,연회색 배경,앞면,주백색,75,0,200,K-030308,트라젠타듀오정 2.5/850mg,Trajenta-duo Tab. 2.5/850mg,http://connectdi.com/design/img/drug/147426633330100199.jpg,리나글립틴|메트포르민염산염,Linagliptin| Metformin Hydrochloride,"정제, 저작정",한국베링거인겔하임(주),Boehringer Ingelheim Korea,"Boehringer Ingelheim, Pharrma GmbH & Co.KG, Boehringer Ingelheim  Promeco S.A. de C.V., Boehringer Ingelheim Ellas A.E.",,201208291,20121115,[03960]당뇨병용제,전문의약품,653501400,밝은 오렌지색의 양면이 볼록한 타원형 필름코팅정제,타원형,7.0,19.0,9.0,마크,D2/850,주황,,,,20121225,필름코팅정,"집,화살,교회",,http://connectdi.com/design/img/drug/147938647484100129.jpg,,,,20210322
49476,0,"[643, 189, 228, 217]",20237,0,[],3422,901,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,K-020238,정상알약,연회색 배경,앞면,주백색,90,0,200,K-020238,플라빅스정 75mg,Plavix Tab. 75mg,http://connectdi.com/design/img/drug/149883724889500122.jpg,클로피도그렐황산염,Clopidogrel Bisulfate,"정제, 저작정",(주)한독,Handok,Sanofi Winthrop Industrie,,200700907,20070122,[02180]동맥경화용제,전문의약품,"652101570,A07404851",분홍색의 원형필름코팅정,원형,4.0,8.5,8.5,75,1171,분홍,,,,20041222,필름코팅정,,,,,,,20210426
51302,0,"[114, 857, 227, 226]",20237,0,[],3420,902,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,K-020238,정상알약,연회색 배경,앞면,주백색,70,0,200,K-020238,플라빅스정 75mg,Plavix Tab. 75mg,http://connectdi.com/design/img/drug/149883724889500122.jpg,클로피도그렐황산염,Clopidogrel Bisulfate,"정제, 저작정",(주)한독,Handok,Sanofi Winthrop Industrie,,200700907,20070122,[02180]동맥경화용제,전문의약품,"652101570,A07404851",분홍색의 원형필름코팅정,원형,4.0,8.5,8.5,75,1171,분홍,,,,20041222,필름코팅정,,,,,,,20210426
47286,0,"[615, 186, 222, 213]",20237,0,[],3421,903,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,K-020238,정상알약,연회색 배경,앞면,주백색,75,0,200,K-020238,플라빅스정 75mg,Plavix Tab. 75mg,http://connectdi.com/design/img/drug/149883724889500122.jpg,클로피도그렐황산염,Clopidogrel Bisulfate,"정제, 저작정",(주)한독,Handok,Sanofi Winthrop Industrie,,200700907,20070122,[02180]동맥경화용제,전문의약품,"652101570,A07404851",분홍색의 원형필름코팅정,원형,4.0,8.5,8.5,75,1171,분홍,,,,20041222,필름코팅정,,,,,,,20210426
59570,0,"[601, 867, 259, 230]",3482,0,[],3423,901,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
55056,0,"[150, 219, 248, 222]",3482,0,[],3425,902,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
59769,0,"[573, 838, 261, 229]",3482,0,[],3424,903,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-020238-030308_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
37400,0,"[638, 279, 220, 170]",19860,0,[],407,109,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,70,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
37180,0,"[127, 866, 220, 169]",19860,0,[],408,110,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,90,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
40533,0,"[91, 827, 229, 177]",19860,0,[],406,111,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,K-019861,정상알약,연회색 배경,앞면,주백색,75,0,200,K-019861,노바스크정 5mg,Norvasc Tab. 5mg,http://connectdi.com/design/img/drug/153002764366400073.jpg,암로디핀베실산염,Amlodipine Besylate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200610660,20060906,[02140]혈압강하제,전문의약품,"648900030,E01890381",흰색의 팔각형 정제,팔각형,3.2,8.6,6.2,마크,NV분할선5,하양,,,-,20041222,나정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20200804
119646,0,"[105, 777, 306, 391]",35205,0,[],410,109,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,70,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
104160,0,"[556, 87, 280, 372]",35205,0,[],409,111,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,K-035206,정상알약,연회색 배경,앞면,주백색,75,0,200,K-035206,아토젯정 10/40mg,Atozet Tab. 10/40mg,http://connectdi.com/design/img/drug/1NVzhGcz6U5.jpg,에제티미브|아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate| Ezetimibe,"정제, 저작정",한국엠에스디(주),Msd Korea,,,201500365,20150123,[02180]동맥경화용제,전문의약품,655501870,백색 내지 미백색의 한 면에 337이 새겨진 양면이 볼록한 캡슐모양의 필름코팅정,타원형,7.0,17.0,7.0,337,,하양,,,,20150226,필름코팅정,,,,,,,20190805
184023,0,"[45, 50, 381, 483]",25366,0,[],413,110,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
174191,0,"[28, 42, 373, 467]",25366,0,[],414,111,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
54145,0,"[151, 219, 245, 221]",3482,0,[],403,109,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
59800,0,"[600, 868, 260, 230]",3482,0,[],404,110,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_90_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,90,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
59964,0,"[572, 838, 263, 228]",3482,0,[],405,111,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,976,1280,K-003483-019861-025367-035206_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
83439,0,"[571, 232, 381, 219]",25468,0,[],2767,729,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
81906,0,"[51, 858, 374, 219]",25468,0,[],2766,728,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
84864,0,"[12, 812, 384, 221]",25468,0,[],2768,727,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-025469,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025469,아모잘탄정 5/100mg,Amosartan Tab 5/100mg,http://connectdi.com/design/img/drug/147427809486700196.jpg,로사르탄칼륨|암로디핀캄실산염,Amlodipine Camsylate| Losartan potassium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,200902349,20090331,[02140]혈압강하제,전문의약품,"643504690,A21407721",연분홍색의 장방형 필름코팅 정제,타원형,5.44,14.91,7.57,마크,Amosartan 5/100,분홍,,,,20150826,필름코팅정,Hanmi,,http://connectdi.com/design/img/drug/147938669511100018.jpg,,,,20200825
204414,0,"[526, 621, 434, 471]",25366,0,[],2760,729,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,70,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
189280,0,"[51, 174, 416, 455]",25366,0,[],2762,728,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,90,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
182376,0,"[38, 153, 408, 447]",25366,0,[],2761,727,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-025367,정상알약,연회색 배경,앞면,주백색,75,0,200,K-025367,자누메트정 50/850mg,JANUMET TAB 50/850,http://connectdi.com/design/img/drug/1NOwp2F6LFI.jpg,시타글립틴인산염수화물|메트포르민염산염,Metformin Hydrochloride| Sitagliptin Phosphate Hydrate,"정제, 저작정",한국엠에스디(주),Msd Korea,,,200901817,20090310,[03960]당뇨병용제,전문의약품,"655500760,E09060771",분홍색으로 한면에 515가 새겨진 타원형의 필름코팅정,타원형,7.0,20.53,10.08,515,,분홍,,,,20090617,필름코팅정,,,,,,,20181112
38024,0,"[162, 855, 196, 194]",16231,0,[],2764,729,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,70,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
35526,0,"[631, 221, 191, 186]",16231,0,[],2763,728,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,K-016232,정상알약,연회색 배경,앞면,주백색,90,0,200,K-016232,리피토정 20mg,Lipitor Tab. 20mg,http://connectdi.com/design/img/drug/146031391296200164.jpg,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Hydrate,"정제, 저작정",한국화이자제약(주),Pfizer Korea,,,200410085,20041025,[02180]동맥경화용제,전문의약품,"648900260,E01890131",흰색의 원형 필름코팅정,원형,4.5,7.5,7.5,ATV,20,하양,,,,20121122,필름코팅정,,,,,,,20201117
52334,0,"[125, 271, 274, 191]",3482,0,[],2759,729,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,70,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
53847,0,"[575, 812, 279, 193]",3482,0,[],2757,727,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,976,1280,K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-003483,정상알약,연회색 배경,앞면,주백색,75,0,200,K-003483,기넥신에프정(은행엽엑스)(수출용),Ginexin-F Tab.,http://connectdi.com/design/img/drug/148609543321800170.jpg,은행엽건조엑스,Ginkgo Leaf Ext.,"정제, 저작정",에스케이케미칼(주),Sk Chemicals,,,199102014,19910906,[02190]기타의 순환계용약,일반의약품,"644700130,A18901361",진녹색의 타원형 필름 코팅정,장방형,3.9,11.1,6.1,SK,G40,초록,,,,20041222,필름코팅정,,,,,,,20200723
